Geography,ES-over16,ES-over16-iLF,ES-over16-iLF-CIV,ES-over16-iLF-CIV-E,ES-over16-iLF-CIV-UE,ES-over16-iLF-AF,ES-over16-oLF,ES-over16-F-iLF,ES-over16-F-iLF-CIV,ES-over16-F-iLF-CIV-E,CTW-over16,CTW-over16-CTV-alone,OCC-over16-iLF-CIV-E-mgmt_biz_sci_arts,OCC-over16-iLF-CIV-E-prod_trans_materials,IND-over16-iLF-CIV-E - Manufacturing,COW-over16-iLF-CIV-E-private_emp,COW-over16-iLF-CIV-E-govt,INC - Total households,INC - Wage.Earner.Count,INC - Social.Security.Recip.Cnt,INC - Food.Stamp.Cnt,INC - Families,INC - NonFam,HIC-Civilian.NIP,HIC-Civilian.NIP-Covered,HIC-Civilian.NIP-Covered-Private,HIC-Civilian.NIP-Covered-Public,HIC-Civilian.NIP-Uninsured,HIC-Civilian.NIP <Age19,HIC-Civilian.NIP Age19-64,HIC-Civilian.NIP Age19-64-iLF,HIC-Civilian.NIP Age19-64-iLF-E,HIC-Civilian.NIP Age19-64-iLF-E-Covered,HIC-Civilian.NIP Age19-64-iLF-E-Covered-Private,HIC-Civilian.NIP Age19-64-iLF-E-Uninsured,HIC-Civilian.NIP Age19-64-iLF-UE,HIC-Civilian.NIP Age19-64-iLF-UE-Covered,HIC-Civilian.NIP Age19-64-iLF-UE-Uninsured,HIC-Civilian.NIP Age19-64-oLF,HIC-Civilian.NIP Age19-64-oLF-Covered,above_average_median,above_weighted_median,modal_income
"Russell County, Alabama",45502,0.585029229,0.558744671,0.504571228,0.054173443,0.026284559,0.414970771,0.473328325,0.493588735,0.492835054,0.935022026,0.860087498,0.287251187,0.164336426,0.123742323,0.76052964,0.200357158,22690,0.747069193,0.319832525,0.201410313,14481,8209,56790,0.862017961,0.59499912,0.394136292,0.137982039,15379,34018,0.696719384,0.629431477,0.810480105,0.758640015,0.189519895,0.067287906,0.589777195,0.410222805,0.303280616,8226,0,0,6
"St. Clair County, Alabama",69004,0.59315402,0.592371457,0.558257492,0.034113964,0.000782563,0.40684598,0.470168581,0.470789705,0.47204195,0.927757119,0.864699523,0.289470952,0.171694097,0.159467317,0.8322517,0.111001506,32486,0.751646863,0.359570276,0.123560919,23503,8983,85000,0.921364706,0.717294118,0.323082353,0.078635294,21067,50654,0.744462431,0.702708572,0.902317741,0.8738025,0.097682259,0.04175386,0.628368794,0.371631206,0.255537569,11009,1,0,6
"Shelby County, Alabama",164092,0.663755698,0.662695317,0.634357556,0.028337762,0.001060381,0.336244302,0.468081199,0.46875661,0.467639515,0.94520107,0.862196451,0.443026909,0.076873565,0.077709356,0.821707512,0.127001816,76868,0.814409117,0.284435656,0.054378935,55148,21720,207053,0.925864392,0.80723776,0.232863083,0.074135608,53379,125584,0.796367372,0.76610874,0.91128873,0.897849518,0.08871127,0.030258632,0.662105263,0.337894737,0.203632628,22192,1,1,8
"Sumter County, Alabama",10788,0.467000371,0.465795328,0.403503893,0.062291435,0.001205043,0.532999629,0.532155617,0.533532338,0.522857799,0.84358209,0.873555084,0.255226281,0.201010797,0.133011716,0.733746841,0.235929244,5073,0.584466785,0.395623891,0.315000986,2738,2335,12946,0.830835779,0.489958288,0.456588908,0.169164221,2842,8064,0.577256944,0.497891865,0.844084682,0.778082192,0.155915318,0.079365079,0.3328125,0.6671875,0.422743056,2408,0,0,1
"Talladega County, Alabama",65310,0.526703414,0.526366559,0.473694687,0.052671873,0.000336855,0.473296586,0.484636181,0.48494633,0.486795746,0.877214417,0.837014193,0.286291496,0.224811714,0.212076155,0.789701652,0.158515693,31651,0.685033648,0.386559666,0.174907586,21221,10430,77941,0.898166562,0.620225555,0.436278724,0.101833438,18473,46534,0.682769588,0.615743327,0.867622937,0.826161309,0.132377063,0.06702626,0.624559154,0.375440846,0.317230412,12071,0,0,5
"Tallapoosa County, Alabama",33010,0.510875492,0.510875492,0.464010906,0.046864586,0,0.489124508,0.459855313,0.459855313,0.464451263,0.896821632,0.849775192,0.282888294,0.239146047,0.232943788,0.812365346,0.137559574,16369,0.651353168,0.4407111,0.185533631,11456,4913,40211,0.906418642,0.620725672,0.449130835,0.093581358,9156,23310,0.664178464,0.612012012,0.876629749,0.854198794,0.123370251,0.052166452,0.530427632,0.469572368,0.335821536,6534,0,0,6
"Tuscaloosa County, Alabama",165890,0.588510459,0.587805172,0.548200615,0.039604557,0.000705287,0.411489541,0.486151514,0.486232323,0.487183998,0.920829445,0.855508904,0.357836399,0.171704732,0.142861855,0.773831385,0.185306957,71507,0.774231893,0.306109891,0.105877746,47165,24342,202930,0.913507121,0.734612921,0.298497019,0.086492879,49648,129180,0.703026784,0.658832637,0.899962401,0.865206561,0.100037599,0.044194148,0.680854791,0.319145209,0.296973216,32545,1,0,6
"Walker County, Alabama",52131,0.518117819,0.517561528,0.465749746,0.051811782,0.000556291,0.481882181,0.45512773,0.454949779,0.447693575,0.884807828,0.857663469,0.262850082,0.183319605,0.112726524,0.798723229,0.143286656,25143,0.665791672,0.440679314,0.164658155,17640,7503,64196,0.883902424,0.637095769,0.412891769,0.116097576,15029,37669,0.66574637,0.600865433,0.849341698,0.819475126,0.150658302,0.064880937,0.5,0.5,0.33425363,10290,0,0,6
"Washington County, Alabama",13555,0.473478421,0.473478421,0.421246772,0.052231649,0,0.526521579,0.437675288,0.437675288,0.439579685,0.874415706,0.832145403,0.206304729,0.224343257,0.249737303,0.789842382,0.155516637,6001,0.652891185,0.443759373,0.151974671,4321,1680,16621,0.90475904,0.646711991,0.436977318,0.09524096,4129,9649,0.62296611,0.55725982,0.858843221,0.801562209,0.141156779,0.065706291,0.675078864,0.324921136,0.37703389,3175,0,0,4
"Wilcox County, Alabama",8560,0.412616822,0.409228972,0.338901869,0.070327103,0.00338785,0.587383178,0.518403171,0.522694833,0.546018614,0.824436198,0.888157895,0.243709066,0.28576353,0.150293002,0.763529817,0.189245088,3841,0.499609477,0.455350169,0.247591773,2347,1494,10621,0.851049807,0.449957631,0.529516995,0.148950193,2834,5918,0.550692802,0.45302467,0.834763148,0.812756434,0.165236852,0.097668131,0.219723183,0.780276817,0.449307198,2084,0,0,1
"Winston County, Alabama",19583,0.502680897,0.501812797,0.45457795,0.047234847,0.0008681,0.497319103,0.440572938,0.441335097,0.435520108,0.862521624,0.825507315,0.233093687,0.27229836,0.235115704,0.758031903,0.145248259,9439,0.638732917,0.506833351,0.154889289,6306,3133,23646,0.882517128,0.606783388,0.451492853,0.117482872,5280,13642,0.652763524,0.591482187,0.841739993,0.818440947,0.158260007,0.061281337,0.53708134,0.46291866,0.347236476,3826,0,0,3
"Aleutians East Borough, Alaska",2947,0.837801154,0.836104513,0.816084153,0.02002036,0.001696641,0.162198846,0.350344269,0.351055195,0.348856549,0.969155844,0.263819095,0.163409563,0.453222453,0.550935551,0.708523909,0.20956341,812,0.928571429,0.192118227,0.130541872,517,295,3333,0.517551755,0.365136514,0.185718572,0.482448245,488,2571,0.894982497,0.872034228,0.456735058,0.425958965,0.543264942,0.022948269,0.203389831,0.796610169,0.105017503,117,1,1,6
"Aleutians West Census Area, Alaska",4892,0.84362224,0.825429272,0.809689289,0.015739984,0.018192968,0.15637776,0.306275745,0.312283309,0.309012876,0.980683507,0.453787879,0.174450896,0.361524867,0.344105024,0.797020954,0.169149205,1218,0.943349754,0.119047619,0.045977011,707,511,5588,0.788117394,0.719219757,0.114889048,0.211882606,1077,4192,0.894083969,0.876192748,0.819221345,0.800707868,0.180778655,0.017891221,0.226666667,0.773333333,0.105916031,228,1,1,8
"Anchorage Municipality, Alaska",231729,0.73513026,0.699718205,0.659179473,0.040538733,0.035412055,0.26486974,0.455835305,0.472052792,0.475905231,0.972401246,0.758241898,0.39980753,0.094814437,0.021387749,0.732407644,0.211370138,106012,0.881362487,0.178819379,0.08216051,70757,35255,286906,0.868085714,0.703878622,0.266317191,0.131914286,77062,182392,0.829778718,0.785001535,0.849997905,0.797343167,0.150002095,0.044777183,0.66144239,0.33855761,0.170221282,25589,1,1,8
"Bethel Census Area, Alaska",12200,0.617786885,0.617295082,0.49795082,0.119344262,0.000491803,0.382213115,0.459068595,0.459168769,0.480987654,0.771477891,0.248537005,0.3618107,0.106337449,0.004609053,0.518683128,0.464032922,4524,0.893236074,0.235411141,0.391688771,3406,1118,17659,0.76550201,0.321932159,0.514638428,0.23449799,6670,9722,0.726188027,0.580230405,0.7099805,0.506647757,0.2900195,0.145957622,0.479915433,0.520084567,0.273811973,1557,1,0,6
"Bristol Bay Borough, Alaska",740,0.754054054,0.736486486,0.686486486,0.05,0.017567568,0.245945946,0.372759857,0.377981651,0.385826772,0.937614679,0.589041096,0.30511811,0.145669291,0.015748031,0.543307087,0.346456693,358,0.879888268,0.198324022,0.075418994,233,125,902,0.799334812,0.638580931,0.237250554,0.200665188,217,596,0.82885906,0.771812081,0.836956522,0.806521739,0.163043478,0.05704698,0.323529412,0.676470588,0.17114094,61,1,1,8
"Denali Borough, Alaska",2023,0.786950074,0.770143351,0.755808206,0.014335146,0.016806723,0.213049926,0.488693467,0.491655969,0.483976455,0.98716303,0.350455137,0.23086985,0.107913669,0.005232178,0.748855461,0.182472204,678,0.864306785,0.162241888,0.051622419,373,305,2269,0.792419568,0.71353019,0.152490084,0.207580432,369,1726,0.851680185,0.846465817,0.736481862,0.725530459,0.263518138,0.005214368,0.888888889,0.111111111,0.148319815,220,1,1,8
"Dillingham Census Area, Alaska",3601,0.623437934,0.623437934,0.55234657,0.071091364,0,0.376562066,0.487305122,0.487305122,0.506284565,0.867706013,0.372689938,0.428355958,0.098039216,0.031171443,0.55505279,0.405228758,1405,0.874733096,0.224911032,0.261921708,1005,400,4956,0.761097659,0.410613398,0.426957224,0.238902341,1610,2952,0.712059621,0.625338753,0.751895991,0.625135428,0.248104009,0.086720867,0.40234375,0.59765625,0.287940379,439,1,0,6
"Fairbanks North Star Borough, Alaska",78105,0.733704628,0.650048012,0.598233148,0.051814865,0.083656616,0.266295372,0.416308938,0.458343181,0.462300696,1.024009296,0.747513993,0.376436597,0.095601926,0.016008561,0.654082397,0.299668272,36396,0.887432685,0.176997472,0.072315639,23329,13067,92924,0.898497697,0.774998924,0.238754251,0.101502303,25558,58745,0.797582773,0.736998894,0.89615429,0.848250375,0.10384571,0.060583879,0.64456308,0.35543692,0.202417227,10078,1,1,8
"Haines Borough, Alaska",2078,0.710779596,0.710779596,0.691530318,0.019249278,0,0.289220404,0.442789438,0.442789438,0.450939457,0.926878808,0.566837107,0.366040362,0.124565066,0.029923452,0.656924148,0.21085595,1087,0.779208832,0.296228151,0.081876725,600,487,2531,0.806005531,0.55274595,0.357566179,0.193994469,521,1441,0.832755031,0.805690493,0.715762274,0.603789836,0.284237726,0.027064539,0.948717949,0.051282051,0.167244969,189,1,1,8
"Hoonah-Angoon Census Area, Alaska",1831,0.64554888,0.642818132,0.567449481,0.075368651,0.002730748,0.35445112,0.450084602,0.451996602,0.449470645,0.845369584,0.380904523,0.325312801,0.098171319,0.068334937,0.602502406,0.264677575,802,0.805486284,0.396508728,0.154613466,541,261,2141,0.741709482,0.446520318,0.404016815,0.258290518,374,1359,0.771891096,0.676968359,0.645652174,0.568478261,0.354347826,0.094922737,0.542635659,0.457364341,0.228108904,216,1,0,6
"Juneau City and Borough, Alaska",26154,0.730748643,0.721725166,0.687084194,0.034640973,0.009023476,0.269251357,0.475774383,0.480239458,0.483305509,0.93165925,0.672409871,0.462604341,0.07801892,0.026099054,0.534223706,0.383249861,12273,0.870447323,0.198810397,0.075613135,7879,4394,31791,0.883929414,0.77440156,0.241074518,0.116070586,7451,20707,0.840633602,0.801323224,0.882360031,0.848188995,0.117639969,0.039310378,0.493857494,0.506142506,0.159366398,2722,1,1,8
"Kenai Peninsula Borough, Alaska",46161,0.608045753,0.605727779,0.553800828,0.051926951,0.002317974,0.391954247,0.445275759,0.446979722,0.45493663,0.880762491,0.682827791,0.328939133,0.117508997,0.04193397,0.706462212,0.189954624,21779,0.765875385,0.31337527,0.089811286,13915,7864,56797,0.817842492,0.609363171,0.32781661,0.182157508,14206,34165,0.738943363,0.680725889,0.773487552,0.712989638,0.226512448,0.058217474,0.547511312,0.452488688,0.261056637,6759,1,1,6
"Ketchikan Gateway Borough, Alaska",10963,0.690960504,0.676822038,0.62929855,0.047523488,0.014138466,0.309039496,0.457821782,0.464824798,0.467024206,0.913881402,0.664208819,0.296999565,0.136541528,0.044644151,0.653283085,0.261197275,5270,0.822390892,0.278368121,0.154648956,3410,1860,13474,0.858616595,0.660011875,0.329597744,0.141383405,3226,8402,0.815163056,0.758985956,0.839266113,0.770895405,0.160733887,0.056177101,0.650423729,0.349576271,0.184836944,1199,1,1,6
"Kodiak Island Borough, Alaska",10482,0.757393627,0.706544553,0.668765503,0.03777905,0.050849075,0.242606373,0.442121174,0.460437483,0.468188302,0.97326492,0.641648169,0.27660485,0.246932953,0.172039943,0.635092725,0.266761769,4538,0.892243279,0.205597179,0.086822389,3175,1363,13196,0.780387996,0.614277054,0.27387087,0.219612004,3847,8161,0.831883348,0.78728097,0.742568093,0.670350195,0.257431907,0.044602377,0.57967033,0.42032967,0.168116652,870,1,1,8
"Kusilvak Census Area, Alaska",5233,0.570991783,0.570036308,0.40607682,0.163959488,0.000955475,0.429008217,0.426372155,0.427086825,0.472470588,0.694602749,0.045849421,0.307294118,0.117176471,0.053647059,0.409882353,0.578352941,1752,0.869292237,0.23630137,0.579908676,1456,296,8123,0.764003447,0.198695063,0.632524929,0.235996553,3387,4297,0.669304166,0.476611589,0.655273438,0.353027344,0.344726563,0.192692576,0.551932367,0.448067633,0.330695834,901,0,0,5
"Lake and Peninsula Borough, Alaska",987,0.67781155,0.67781155,0.588652482,0.089159068,0,0.32218845,0.481315396,0.481315396,0.490533563,0.834080717,0.220430108,0.375215146,0.141135972,0.072289157,0.404475043,0.542168675,408,0.892156863,0.205882353,0.242647059,279,129,1301,0.677171407,0.356648732,0.362797848,0.322828593,380,823,0.765492102,0.659781288,0.640883978,0.526703499,0.359116022,0.105710814,0.298850575,0.701149425,0.234507898,88,0,0,6
"Matanuska-Susitna Borough, Alaska",76585,0.62573611,0.618149768,0.557485147,0.060664621,0.007586342,0.37426389,0.429155711,0.433155193,0.432439396,0.88075875,0.722299501,0.321231994,0.100761213,0.023351681,0.718515049,0.199859468,30613,0.823277692,0.231045634,0.097670924,21543,9070,99208,0.837422385,0.638758971,0.311345859,0.162577615,28812,60257,0.728745208,0.660072689,0.805903354,0.745436717,0.194096646,0.068672519,0.641130981,0.358869019,0.271254792,12739,1,1,8
"Nome Census Area, Alaska",6852,0.643607706,0.636748395,0.531085814,0.10566258,0.006859311,0.356392294,0.468253968,0.469401788,0.490244573,0.809534724,0.258210646,0.34295136,0.092058258,0.035449299,0.517449849,0.430612806,2897,0.889540904,0.217811529,0.312737314,2198,699,9649,0.738729402,0.347186237,0.454969427,0.261270598,3517,5420,0.751660517,0.628597786,0.67801585,0.534781333,0.32198415,0.123062731,0.484257871,0.515742129,0.248339483,758,1,0,6
"North Slope Borough, Alaska",7551,0.799894054,0.791550788,0.716726261,0.074824527,0.008343266,0.200105946,0.318046358,0.321398695,0.320214339,0.887401707,0.231711916,0.318736142,0.179785661,0.056725795,0.71322986,0.279748707,2041,0.853993141,0.225379716,0.159235669,1591,450,9677,0.777203679,0.618063449,0.226516482,0.222796321,2558,6524,0.865266708,0.786327406,0.85380117,0.832163743,0.14619883,0.078939301,0.384466019,0.615533981,0.134733292,405,1,1,8
"Northwest Arctic Borough, Alaska",5300,0.626981132,0.626981132,0.500754717,0.126226415,0,0.373018868,0.423713512,0.423713512,0.444235117,0.770087271,0.185228605,0.358703843,0.114544084,0.028259231,0.501507159,0.477015825,1849,0.875067604,0.234180638,0.335316387,1414,435,7689,0.685134608,0.324619586,0.410196384,0.314865392,2818,4312,0.731447124,0.583024119,0.680588703,0.572792363,0.319411297,0.148423006,0.36875,0.63125,0.268552876,498,1,1,6
"Petersburg Borough, Alaska",2608,0.666411043,0.661809816,0.630368098,0.031441718,0.004601227,0.333588957,0.430379747,0.433371958,0.444038929,0.905561993,0.452335253,0.229318735,0.167883212,0.123479319,0.655717762,0.24026764,1255,0.797609562,0.325896414,0.097211155,811,444,3263,0.873429359,0.631014404,0.362856267,0.126570641,770,1945,0.819023136,0.783033419,0.854235062,0.689428759,0.145764938,0.035989717,0.628571429,0.371428571,0.180976864,291,1,1,6
"Prince of Wales-Hyder Census Area, Alaska",5103,0.62962963,0.62962963,0.544777582,0.084852048,0,0.37037037,0.44973545,0.44973545,0.459352518,0.808901338,0.507118122,0.292446043,0.164748201,0.078776978,0.49352518,0.39352518,2315,0.80950324,0.339092873,0.191792657,1502,813,6473,0.720840414,0.42777692,0.367526649,0.279159586,1631,3947,0.722574107,0.61996453,0.679607683,0.59910094,0.320392317,0.102609577,0.444444444,0.555555556,0.277425893,631,1,0,6
"Sitka City and Borough, Alaska",7106,0.706304531,0.696453701,0.661694343,0.034759358,0.00985083,0.293695469,0.463438932,0.469387755,0.477243726,0.941200242,0.609274367,0.394725649,0.112505317,0.044236495,0.598894088,0.300297746,3545,0.830747532,0.270521862,0.091960508,2112,1433,8631,0.821341675,0.68149693,0.257212374,0.178658325,2092,5344,0.831961078,0.795284431,0.797411765,0.754117647,0.202588235,0.036676647,0.5,0.5,0.168038922,667,1,1,6
"Skagway Municipality, Alaska",924,0.823593074,0.823593074,0.758658009,0.064935065,0,0.176406926,0.386333771,0.386333771,0.390870185,0.885676741,0.419881306,0.296718973,0.14978602,0.038516405,0.697574893,0.221112696,423,0.93144208,0.191489362,0.042553191,202,221,1038,0.785163776,0.698458574,0.188824663,0.214836224,141,780,0.887179487,0.819230769,0.733959311,0.716744914,0.266040689,0.067948718,0.547169811,0.452830189,0.112820513,70,1,1,6
"Southeast Fairbanks Census Area, Alaska",5214,0.665515919,0.644610664,0.564058305,0.080552359,0.020905255,0.334484081,0.368299712,0.380243975,0.378442707,0.847961916,0.59122807,0.31349881,0.096565794,0.02584155,0.597075825,0.320639238,2139,0.805049088,0.30341281,0.114071996,1412,727,6780,0.823451327,0.593067847,0.356932153,0.176548673,1939,4001,0.766058485,0.667083229,0.813787936,0.748220307,0.186212064,0.098975256,0.553030303,0.446969697,0.233941515,548,1,1,6
"Valdez-Cordova Census Area, Alaska",7371,0.724460724,0.697191697,0.645095645,0.052096052,0.027269027,0.275539276,0.430524345,0.441330998,0.456992639,0.947071415,0.670638997,0.269610936,0.097791798,0.064773922,0.568874869,0.34553102,2849,0.86030186,0.231309231,0.048087048,1823,1026,9174,0.83442337,0.714955308,0.231850883,0.16557663,2357,5736,0.788702929,0.72890516,0.835446066,0.788088974,0.164553934,0.059797768,0.737609329,0.262390671,0.211297071,857,1,1,8
"Wrangell City and Borough, Alaska",2060,0.57184466,0.57184466,0.531553398,0.040291262,0,0.42815534,0.433786078,0.433786078,0.442922374,0.865874363,0.58627451,0.339726027,0.101369863,0.037442922,0.525114155,0.323287671,1084,0.723247232,0.362546125,0.139298893,699,385,2458,0.84906428,0.567941416,0.435313263,0.15093572,522,1393,0.766690596,0.711414214,0.799192735,0.716448032,0.200807265,0.055276382,0.584415584,0.415584416,0.233309404,246,1,0,6
"Yakutat City and Borough, Alaska",548,0.73540146,0.73540146,0.687956204,0.047445255,0,0.26459854,0.419354839,0.419354839,0.427055703,0.885856079,0.487394958,0.24933687,0.119363395,0.079575597,0.456233422,0.440318302,255,0.905882353,0.337254902,0.11372549,146,109,682,0.799120235,0.570381232,0.337243402,0.200879765,152,435,0.806896552,0.754022989,0.768292683,0.710365854,0.231707317,0.052873563,0.565217391,0.434782609,0.193103448,57,1,1,7
"Yukon-Koyukuk Census Area, Alaska",4105,0.635809988,0.631425091,0.507186358,0.124238733,0.004384896,0.364190012,0.455555556,0.458719136,0.489913545,0.775462963,0.256716418,0.337175793,0.106628242,0.021613833,0.388088377,0.565321806,1959,0.80704441,0.286881062,0.334354262,1230,729,5425,0.676682028,0.33235023,0.415483871,0.323317972,1583,3165,0.741232227,0.595892575,0.602863203,0.496288441,0.397136797,0.145339652,0.367391304,0.632608696,0.258767773,401,0,0,6
"Apache County, Arizona",53700,0.39443203,0.394413408,0.33886406,0.055549348,0.0000186,0.60556797,0.505830697,0.50585458,0.519316371,0.850519358,0.77950483,0.29686212,0.127658405,0.02324559,0.527394625,0.427268231,19530,0.596313364,0.362826421,0.263236047,13405,6125,70807,0.770531162,0.331464403,0.495600717,0.229468838,21720,39233,0.501898912,0.42851681,0.78509398,0.616999762,0.21490602,0.073382102,0.653699201,0.346300799,0.498101088,12717,0,0,1
